asn|vendor_id|sku_id|po_number|ordered_quantity|order_date|received_quantity|operation
asn7408||sku7408|po_7408|14816.5|2042-06-02|4446.8|INSERT
asn7409||sku7409|po_7409|14818.5|2042-06-03|4447.4|INSERT
asn7410||sku7410|po_7410|14820.5|2042-06-04|4448|INSERT
asn7411||sku7411|po_7411|14822.5|2042-06-05|4448.6|INSERT
asn7412||sku7412|po_7412|14824.5|2042-06-06|4449.2|INSERT
asn7413||sku7413|po_7413|14826.5|2042-06-07|4449.8|INSERT
asn7414||sku7414|po_7414|14828.5|2042-06-08|4450.4|INSERT
asn7415||sku7415|po_7415|14830.5|2042-06-09|4451|INSERT
asn7416||sku7416|po_7416|14832.5|2042-06-10|4451.6|INSERT
asn7417||sku7417|po_7417|14834.5|2042-06-11|4452.2|INSERT
asn7418||sku7418|po_7418|14836.5|2042-06-12|4452.8|INSERT
asn7419||sku7419|po_7419|14838.5|2042-06-13|4453.4|INSERT
asn7420||sku7420|po_7420|14840.5|2042-06-14|4454|INSERT
asn7421||sku7421|po_7421|14842.5|2042-06-15|4454.6|INSERT
asn7422||sku7422|po_7422|14844.5|2042-06-16|4455.2|INSERT
asn7423||sku7423|po_7423|14846.5|2042-06-17|4455.8|INSERT
asn7424||sku7424|po_7424|14848.5|2042-06-18|4456.4|INSERT
asn7425||sku7425|po_7425|14850.5|2042-06-19|4457|INSERT
asn7426||sku7426|po_7426|14852.5|2042-06-20|4457.6|INSERT
asn7427||sku7427|po_7427|14854.5|2042-06-21|4458.2|INSERT
asn7428||sku7428|po_7428|14856.5|2042-06-22|4458.8|INSERT
asn7429||sku7429|po_7429|14858.5|2042-06-23|4459.4|INSERT
asn7430||sku7430|po_7430|14860.5|2042-06-24|4460|INSERT
asn7431||sku7431|po_7431|14862.5|2042-06-25|4460.6|INSERT
asn7432||sku7432|po_7432|14864.5|2042-06-26|4461.2|INSERT
asn7433||sku7433|po_7433|14866.5|2042-06-27|4461.8|INSERT
asn7434||sku7434|po_7434|14868.5|2042-06-28|4462.4|INSERT
asn7435||sku7435|po_7435|14870.5|2042-06-29|4463|INSERT
asn7436||sku7436|po_7436|14872.5|2042-06-30|4463.6|INSERT
asn7437||sku7437|po_7437|14874.5|2042-07-01|4464.2|INSERT
asn7438||sku7438|po_7438|14876.5|2042-07-02|4464.8|INSERT
asn7439||sku7439|po_7439|14878.5|2042-07-03|4465.4|INSERT
asn7440||sku7440|po_7440|14880.5|2042-07-04|4466|INSERT
asn7441||sku7441|po_7441|14882.5|2042-07-05|4466.6|INSERT
asn7442||sku7442|po_7442|14884.5|2042-07-06|4467.2|INSERT
asn7443||sku7443|po_7443|14886.5|2042-07-07|4467.8|INSERT
asn7444||sku7444|po_7444|14888.5|2042-07-08|4468.4|INSERT
asn7445||sku7445|po_7445|14890.5|2042-07-09|4469|INSERT
asn7446||sku7446|po_7446|14892.5|2042-07-10|4469.6|INSERT
asn7447||sku7447|po_7447|14894.5|2042-07-11|4470.2|INSERT
asn7448||sku7448|po_7448|14896.5|2042-07-12|4470.8|INSERT
asn7449||sku7449|po_7449|14898.5|2042-07-13|4471.4|INSERT
asn7450||sku7450|po_7450|14900.5|2042-07-14|4472|INSERT
asn7451||sku7451|po_7451|14902.5|2042-07-15|4472.6|INSERT
asn7452||sku7452|po_7452|14904.5|2042-07-16|4473.2|INSERT
asn7453||sku7453|po_7453|14906.5|2042-07-17|4473.8|INSERT
asn7454||sku7454|po_7454|14908.5|2042-07-18|4474.4|INSERT
asn7455||sku7455|po_7455|14910.5|2042-07-19|4475|INSERT
asn7456||sku7456|po_7456|14912.5|2042-07-20|4475.6|INSERT
asn7457||sku7457|po_7457|14914.5|2042-07-21|4476.2|INSERT
asn7458||sku7458|po_7458|14916.5|2042-07-22|4476.8|INSERT
asn7459||sku7459|po_7459|14918.5|2042-07-23|4477.4|INSERT
asn7460||sku7460|po_7460|14920.5|2042-07-24|4478|INSERT
asn7461||sku7461|po_7461|14922.5|2042-07-25|4478.6|INSERT
asn7462||sku7462|po_7462|14924.5|2042-07-26|4479.2|INSERT
asn7463||sku7463|po_7463|14926.5|2042-07-27|4479.8|INSERT
asn7464||sku7464|po_7464|14928.5|2042-07-28|4480.4|INSERT
asn7465||sku7465|po_7465|14930.5|2042-07-29|4481|INSERT
asn7466||sku7466|po_7466|14932.5|2042-07-30|4481.6|INSERT
asn7467||sku7467|po_7467|14934.5|2042-07-31|4482.2|INSERT
asn7468||sku7468|po_7468|14936.5|2042-08-01|4482.8|INSERT
asn7469||sku7469|po_7469|14938.5|2042-08-02|4483.4|INSERT
asn7470||sku7470|po_7470|14940.5|2042-08-03|4484|INSERT
asn7471||sku7471|po_7471|14942.5|2042-08-04|4484.6|INSERT
asn7472||sku7472|po_7472|14944.5|2042-08-05|4485.2|INSERT
asn7473||sku7473|po_7473|14946.5|2042-08-06|4485.8|INSERT
asn7474||sku7474|po_7474|14948.5|2042-08-07|4486.4|INSERT
asn7475||sku7475|po_7475|14950.5|2042-08-08|4487|INSERT
asn7476||sku7476|po_7476|14952.5|2042-08-09|4487.6|INSERT
asn7477||sku7477|po_7477|14954.5|2042-08-10|4488.2|INSERT
asn7478||sku7478|po_7478|14956.5|2042-08-11|4488.8|INSERT
asn7479||sku7479|po_7479|14958.5|2042-08-12|4489.4|INSERT
asn7480||sku7480|po_7480|14960.5|2042-08-13|4490|INSERT
asn7481||sku7481|po_7481|14962.5|2042-08-14|4490.6|INSERT
asn7482||sku7482|po_7482|14964.5|2042-08-15|4491.2|INSERT
asn7483||sku7483|po_7483|14966.5|2042-08-16|4491.8|INSERT
asn7484||sku7484|po_7484|14968.5|2042-08-17|4492.4|INSERT
asn7485||sku7485|po_7485|14970.5|2042-08-18|4493|INSERT
asn7486||sku7486|po_7486|14972.5|2042-08-19|4493.6|INSERT
asn7487||sku7487|po_7487|14974.5|2042-08-20|4494.2|INSERT
asn7488||sku7488|po_7488|14976.5|2042-08-21|4494.8|INSERT
asn7489||sku7489|po_7489|14978.5|2042-08-22|4495.4|INSERT
asn7490||sku7490|po_7490|14980.5|2042-08-23|4496|INSERT
asn7491||sku7491|po_7491|14982.5|2042-08-24|4496.6|INSERT
asn7492||sku7492|po_7492|14984.5|2042-08-25|4497.2|INSERT
asn7493||sku7493|po_7493|14986.5|2042-08-26|4497.8|INSERT
asn7494||sku7494|po_7494|14988.5|2042-08-27|4498.4|INSERT
asn7495||sku7495|po_7495|14990.5|2042-08-28|4499|INSERT
asn7496||sku7496|po_7496|14992.5|2042-08-29|4499.6|INSERT
asn7497||sku7497|po_7497|14994.5|2042-08-30|4500.2|INSERT
asn7498||sku7498|po_7498|14996.5|2042-08-31|4500.8|INSERT
asn7499||sku7499|po_7499|14998.5|2042-09-01|4501.4|INSERT
asn7500||sku7500|po_7500|15000.5|2042-09-02|4502|INSERT
asn7501||sku7501|po_7501|15002.5|2042-09-03|4502.6|INSERT
asn7502||sku7502|po_7502|15004.5|2042-09-04|4503.2|INSERT
asn7503||sku7503|po_7503|15006.5|2042-09-05|4503.8|INSERT
asn7504||sku7504|po_7504|15008.5|2042-09-06|4504.4|INSERT
asn7505||sku7505|po_7505|15010.5|2042-09-07|4505|INSERT
asn7506||sku7506|po_7506|15012.5|2042-09-08|4505.6|INSERT
asn7507||sku7507|po_7507|15014.5|2042-09-09|4506.2|INSERT
asn7508||sku7508|po_7508|15016.5|2042-09-10|4506.8|INSERT
asn7509||sku7509|po_7509|15018.5|2042-09-11|4507.4|INSERT
asn7510||sku7510|po_7510|15020.5|2042-09-12|4508|INSERT
asn7511||sku7511|po_7511|15022.5|2042-09-13|4508.6|INSERT
asn7512||sku7512|po_7512|15024.5|2042-09-14|4509.2|INSERT
asn7513||sku7513|po_7513|15026.5|2042-09-15|4509.8|INSERT
asn7514||sku7514|po_7514|15028.5|2042-09-16|4510.4|INSERT
asn7515||sku7515|po_7515|15030.5|2042-09-17|4511|INSERT
asn7516||sku7516|po_7516|15032.5|2042-09-18|4511.6|INSERT
asn7517||sku7517|po_7517|15034.5|2042-09-19|4512.2|INSERT
asn7518||sku7518|po_7518|15036.5|2042-09-20|4512.8|INSERT
asn7519||sku7519|po_7519|15038.5|2042-09-21|4513.4|INSERT
asn7520||sku7520|po_7520|15040.5|2042-09-22|4514|INSERT
asn7521||sku7521|po_7521|15042.5|2042-09-23|4514.6|INSERT
asn7522||sku7522|po_7522|15044.5|2042-09-24|4515.2|INSERT
asn7523||sku7523|po_7523|15046.5|2042-09-25|4515.8|INSERT
asn7524||sku7524|po_7524|15048.5|2042-09-26|4516.4|INSERT
asn7525||sku7525|po_7525|15050.5|2042-09-27|4517|INSERT
asn7526||sku7526|po_7526|15052.5|2042-09-28|4517.6|INSERT
asn7527||sku7527|po_7527|15054.5|2042-09-29|4518.2|INSERT
asn7528||sku7528|po_7528|15056.5|2042-09-30|4518.8|INSERT
asn7529||sku7529|po_7529|15058.5|2042-10-01|4519.4|INSERT
asn7530||sku7530|po_7530|15060.5|2042-10-02|4520|INSERT
asn7531||sku7531|po_7531|15062.5|2042-10-03|4520.6|INSERT
asn7532||sku7532|po_7532|15064.5|2042-10-04|4521.2|INSERT
asn7533||sku7533|po_7533|15066.5|2042-10-05|4521.8|INSERT
asn7534||sku7534|po_7534|15068.5|2042-10-06|4522.4|INSERT
asn7535||sku7535|po_7535|15070.5|2042-10-07|4523|INSERT
asn7536||sku7536|po_7536|15072.5|2042-10-08|4523.6|INSERT
asn7537||sku7537|po_7537|15074.5|2042-10-09|4524.2|INSERT
asn7538||sku7538|po_7538|15076.5|2042-10-10|4524.8|INSERT
asn7539||sku7539|po_7539|15078.5|2042-10-11|4525.4|INSERT
asn7540||sku7540|po_7540|15080.5|2042-10-12|4526|INSERT
asn7541||sku7541|po_7541|15082.5|2042-10-13|4526.6|INSERT
asn7542||sku7542|po_7542|15084.5|2042-10-14|4527.2|INSERT
asn7543||sku7543|po_7543|15086.5|2042-10-15|4527.8|INSERT
asn7544||sku7544|po_7544|15088.5|2042-10-16|4528.4|INSERT
asn7545||sku7545|po_7545|15090.5|2042-10-17|4529|INSERT
asn7546||sku7546|po_7546|15092.5|2042-10-18|4529.6|INSERT
asn7547||sku7547|po_7547|15094.5|2042-10-19|4530.2|INSERT
asn7548||sku7548|po_7548|15096.5|2042-10-20|4530.8|INSERT
asn7549||sku7549|po_7549|15098.5|2042-10-21|4531.4|INSERT
asn7550||sku7550|po_7550|15100.5|2042-10-22|4532|INSERT
asn7551||sku7551|po_7551|15102.5|2042-10-23|4532.6|INSERT
asn7552||sku7552|po_7552|15104.5|2042-10-24|4533.2|INSERT
asn7553||sku7553|po_7553|15106.5|2042-10-25|4533.8|INSERT
asn7554||sku7554|po_7554|15108.5|2042-10-26|4534.4|INSERT
asn7555||sku7555|po_7555|15110.5|2042-10-27|4535|INSERT
asn7556||sku7556|po_7556|15112.5|2042-10-28|4535.6|INSERT
asn7557||sku7557|po_7557|15114.5|2042-10-29|4536.2|INSERT
asn7558||sku7558|po_7558|15116.5|2042-10-30|4536.8|INSERT
asn7559||sku7559|po_7559|15118.5|2042-10-31|4537.4|INSERT
asn7560||sku7560|po_7560|15120.5|2042-11-01|4538|INSERT
asn7561||sku7561|po_7561|15122.5|2042-11-02|4538.6|INSERT
asn7562||sku7562|po_7562|15124.5|2042-11-03|4539.2|INSERT
asn7563||sku7563|po_7563|15126.5|2042-11-04|4539.8|INSERT
asn7564||sku7564|po_7564|15128.5|2042-11-05|4540.4|INSERT
asn7565||sku7565|po_7565|15130.5|2042-11-06|4541|INSERT
asn7566||sku7566|po_7566|15132.5|2042-11-07|4541.6|INSERT
asn7567||sku7567|po_7567|15134.5|2042-11-08|4542.2|INSERT
asn7568||sku7568|po_7568|15136.5|2042-11-09|4542.8|INSERT
asn7569||sku7569|po_7569|15138.5|2042-11-10|4543.4|INSERT
asn7570||sku7570|po_7570|15140.5|2042-11-11|4544|INSERT
asn7571||sku7571|po_7571|15142.5|2042-11-12|4544.6|INSERT
asn7572||sku7572|po_7572|15144.5|2042-11-13|4545.2|INSERT
asn7573||sku7573|po_7573|15146.5|2042-11-14|4545.8|INSERT
asn7574||sku7574|po_7574|15148.5|2042-11-15|4546.4|INSERT
asn7575||sku7575|po_7575|15150.5|2042-11-16|4547|INSERT
asn7576||sku7576|po_7576|15152.5|2042-11-17|4547.6|INSERT
asn7577||sku7577|po_7577|15154.5|2042-11-18|4548.2|INSERT
asn7578||sku7578|po_7578|15156.5|2042-11-19|4548.8|INSERT
asn7579||sku7579|po_7579|15158.5|2042-11-20|4549.4|INSERT
asn7580||sku7580|po_7580|15160.5|2042-11-21|4550|INSERT
asn7581||sku7581|po_7581|15162.5|2042-11-22|4550.6|INSERT
asn7582||sku7582|po_7582|15164.5|2042-11-23|4551.2|INSERT
asn7583||sku7583|po_7583|15166.5|2042-11-24|4551.8|INSERT
asn7584||sku7584|po_7584|15168.5|2042-11-25|4552.4|INSERT
asn7585||sku7585|po_7585|15170.5|2042-11-26|4553|INSERT
asn7586||sku7586|po_7586|15172.5|2042-11-27|4553.6|INSERT
asn7587||sku7587|po_7587|15174.5|2042-11-28|4554.2|INSERT
asn7588||sku7588|po_7588|15176.5|2042-11-29|4554.8|INSERT
asn7589||sku7589|po_7589|15178.5|2042-11-30|4555.4|INSERT
asn7590||sku7590|po_7590|15180.5|2042-12-01|4556|INSERT
asn7591||sku7591|po_7591|15182.5|2042-12-02|4556.6|INSERT
asn7592||sku7592|po_7592|15184.5|2042-12-03|4557.2|INSERT
asn7593||sku7593|po_7593|15186.5|2042-12-04|4557.8|INSERT
asn7594||sku7594|po_7594|15188.5|2042-12-05|4558.4|INSERT
asn7595||sku7595|po_7595|15190.5|2042-12-06|4559|INSERT
asn7596||sku7596|po_7596|15192.5|2042-12-07|4559.6|INSERT
asn7597||sku7597|po_7597|15194.5|2042-12-08|4560.2|INSERT
asn7598||sku7598|po_7598|15196.5|2042-12-09|4560.8|INSERT
asn7599||sku7599|po_7599|15198.5|2042-12-10|4561.4|INSERT
asn7600||sku7600|po_7600|15200.5|2042-12-11|4562|INSERT
asn7601||sku7601|po_7601|15202.5|2042-12-12|4562.6|INSERT
asn7602||sku7602|po_7602|15204.5|2042-12-13|4563.2|INSERT
asn7603||sku7603|po_7603|15206.5|2042-12-14|4563.8|INSERT
asn7604||sku7604|po_7604|15208.5|2042-12-15|4564.4|INSERT
asn7605||sku7605|po_7605|15210.5|2042-12-16|4565|INSERT
asn7606||sku7606|po_7606|15212.5|2042-12-17|4565.6|INSERT
asn7607||sku7607|po_7607|15214.5|2042-12-18|4566.2|INSERT
asn7608||sku7608|po_7608|15216.5|2042-12-19|4566.8|INSERT
asn7609||sku7609|po_7609|15218.5|2042-12-20|4567.4|INSERT
asn7610||sku7610|po_7610|15220.5|2042-12-21|4568|INSERT
asn7611||sku7611|po_7611|15222.5|2042-12-22|4568.6|INSERT
asn7612||sku7612|po_7612|15224.5|2042-12-23|4569.2|INSERT
asn7613||sku7613|po_7613|15226.5|2042-12-24|4569.8|INSERT
asn7614||sku7614|po_7614|15228.5|2042-12-25|4570.4|INSERT
asn7615||sku7615|po_7615|15230.5|2042-12-26|4571|INSERT
asn7616||sku7616|po_7616|15232.5|2042-12-27|4571.6|INSERT
asn7617||sku7617|po_7617|15234.5|2042-12-28|4572.2|INSERT
asn7618||sku7618|po_7618|15236.5|2042-12-29|4572.8|INSERT
asn7619||sku7619|po_7619|15238.5|2042-12-30|4573.4|INSERT
asn7620||sku7620|po_7620|15240.5|2042-12-31|4574|INSERT
asn7621||sku7621|po_7621|15242.5|2043-01-01|4574.6|INSERT
asn7622||sku7622|po_7622|15244.5|2043-01-02|4575.2|INSERT
asn7623||sku7623|po_7623|15246.5|2043-01-03|4575.8|INSERT
asn7624||sku7624|po_7624|15248.5|2043-01-04|4576.4|INSERT
asn7625||sku7625|po_7625|15250.5|2043-01-05|4577|INSERT
asn7626||sku7626|po_7626|15252.5|2043-01-06|4577.6|INSERT
asn7627||sku7627|po_7627|15254.5|2043-01-07|4578.2|INSERT
asn7628||sku7628|po_7628|15256.5|2043-01-08|4578.8|INSERT
asn7629||sku7629|po_7629|15258.5|2043-01-09|4579.4|INSERT
asn7630||sku7630|po_7630|15260.5|2043-01-10|4580|INSERT
asn7631||sku7631|po_7631|15262.5|2043-01-11|4580.6|INSERT
asn7632||sku7632|po_7632|15264.5|2043-01-12|4581.2|INSERT
asn7633||sku7633|po_7633|15266.5|2043-01-13|4581.8|INSERT
asn7634||sku7634|po_7634|15268.5|2043-01-14|4582.4|INSERT
asn7635||sku7635|po_7635|15270.5|2043-01-15|4583|INSERT
asn7636||sku7636|po_7636|15272.5|2043-01-16|4583.6|INSERT
asn7637||sku7637|po_7637|15274.5|2043-01-17|4584.2|INSERT
asn7638||sku7638|po_7638|15276.5|2043-01-18|4584.8|INSERT
asn7639||sku7639|po_7639|15278.5|2043-01-19|4585.4|INSERT
asn7640||sku7640|po_7640|15280.5|2043-01-20|4586|INSERT
asn7641||sku7641|po_7641|15282.5|2043-01-21|4586.6|INSERT
asn7642||sku7642|po_7642|15284.5|2043-01-22|4587.2|INSERT
asn7643||sku7643|po_7643|15286.5|2043-01-23|4587.8|INSERT
asn7644||sku7644|po_7644|15288.5|2043-01-24|4588.4|INSERT
asn7645||sku7645|po_7645|15290.5|2043-01-25|4589|INSERT
asn7646||sku7646|po_7646|15292.5|2043-01-26|4589.6|INSERT
asn7647||sku7647|po_7647|15294.5|2043-01-27|4590.2|INSERT
asn7648||sku7648|po_7648|15296.5|2043-01-28|4590.8|INSERT
asn7649||sku7649|po_7649|15298.5|2043-01-29|4591.4|INSERT
asn7650||sku7650|po_7650|15300.5|2043-01-30|4592|INSERT
asn7651||sku7651|po_7651|15302.5|2043-01-31|4592.6|INSERT
asn7652||sku7652|po_7652|15304.5|2043-02-01|4593.2|INSERT
asn7653||sku7653|po_7653|15306.5|2043-02-02|4593.8|INSERT
asn7654||sku7654|po_7654|15308.5|2043-02-03|4594.4|INSERT
asn7655||sku7655|po_7655|15310.5|2043-02-04|4595|INSERT
asn7656||sku7656|po_7656|15312.5|2043-02-05|4595.6|INSERT
asn7657||sku7657|po_7657|15314.5|2043-02-06|4596.2|INSERT
asn7658||sku7658|po_7658|15316.5|2043-02-07|4596.8|INSERT
asn7659||sku7659|po_7659|15318.5|2043-02-08|4597.4|INSERT
asn7660||sku7660|po_7660|15320.5|2043-02-09|4598|INSERT
asn7661||sku7661|po_7661|15322.5|2043-02-10|4598.6|INSERT
asn7662||sku7662|po_7662|15324.5|2043-02-11|4599.2|INSERT
asn7663||sku7663|po_7663|15326.5|2043-02-12|4599.8|INSERT
asn7664||sku7664|po_7664|15328.5|2043-02-13|4600.4|INSERT
asn7665||sku7665|po_7665|15330.5|2043-02-14|4601|INSERT
asn7666||sku7666|po_7666|15332.5|2043-02-15|4601.6|INSERT
asn7667||sku7667|po_7667|15334.5|2043-02-16|4602.2|INSERT
asn7668||sku7668|po_7668|15336.5|2043-02-17|4602.8|INSERT
asn7669||sku7669|po_7669|15338.5|2043-02-18|4603.4|INSERT
asn7670||sku7670|po_7670|15340.5|2043-02-19|4604|INSERT
asn7671||sku7671|po_7671|15342.5|2043-02-20|4604.6|INSERT
asn7672||sku7672|po_7672|15344.5|2043-02-21|4605.2|INSERT
asn7673||sku7673|po_7673|15346.5|2043-02-22|4605.8|INSERT
asn7674||sku7674|po_7674|15348.5|2043-02-23|4606.4|INSERT
asn7675||sku7675|po_7675|15350.5|2043-02-24|4607|INSERT
asn7676||sku7676|po_7676|15352.5|2043-02-25|4607.6|INSERT
asn7677||sku7677|po_7677|15354.5|2043-02-26|4608.2|INSERT
asn7678||sku7678|po_7678|15356.5|2043-02-27|4608.8|INSERT
asn7679||sku7679|po_7679|15358.5|2043-02-28|4609.4|INSERT
asn7680||sku7680|po_7680|15360.5|2043-03-01|4610|INSERT
asn7681||sku7681|po_7681|15362.5|2043-03-02|4610.6|INSERT
asn7682||sku7682|po_7682|15364.5|2043-03-03|4611.2|INSERT
asn7683||sku7683|po_7683|15366.5|2043-03-04|4611.8|INSERT
asn7684||sku7684|po_7684|15368.5|2043-03-05|4612.4|INSERT
asn7685||sku7685|po_7685|15370.5|2043-03-06|4613|INSERT
asn7686||sku7686|po_7686|15372.5|2043-03-07|4613.6|INSERT
asn7687||sku7687|po_7687|15374.5|2043-03-08|4614.2|INSERT
asn7688||sku7688|po_7688|15376.5|2043-03-09|4614.8|INSERT
asn7689||sku7689|po_7689|15378.5|2043-03-10|4615.4|INSERT
asn7690||sku7690|po_7690|15380.5|2043-03-11|4616|INSERT
asn7691||sku7691|po_7691|15382.5|2043-03-12|4616.6|INSERT
asn7692||sku7692|po_7692|15384.5|2043-03-13|4617.2|INSERT
asn7693||sku7693|po_7693|15386.5|2043-03-14|4617.8|INSERT
asn7694||sku7694|po_7694|15388.5|2043-03-15|4618.4|INSERT
asn7695||sku7695|po_7695|15390.5|2043-03-16|4619|INSERT
asn7696||sku7696|po_7696|15392.5|2043-03-17|4619.6|INSERT
asn7697||sku7697|po_7697|15394.5|2043-03-18|4620.2|INSERT
asn7698||sku7698|po_7698|15396.5|2043-03-19|4620.8|INSERT
asn7699||sku7699|po_7699|15398.5|2043-03-20|4621.4|INSERT
asn7700||sku7700|po_7700|15400.5|2043-03-21|4622|INSERT
asn7701||sku7701|po_7701|15402.5|2043-03-22|4622.6|INSERT
asn7702||sku7702|po_7702|15404.5|2043-03-23|4623.2|INSERT
asn7703||sku7703|po_7703|15406.5|2043-03-24|4623.8|INSERT
asn7704||sku7704|po_7704|15408.5|2043-03-25|4624.4|INSERT
asn7705||sku7705|po_7705|15410.5|2043-03-26|4625|INSERT
asn7706||sku7706|po_7706|15412.5|2043-03-27|4625.6|INSERT
asn7707||sku7707|po_7707|15414.5|2043-03-28|4626.2|INSERT
asn7708||sku7708|po_7708|15416.5|2043-03-29|4626.8|INSERT
asn7709||sku7709|po_7709|15418.5|2043-03-30|4627.4|INSERT
asn7710||sku7710|po_7710|15420.5|2043-03-31|4628|INSERT
asn7711||sku7711|po_7711|15422.5|2043-04-01|4628.6|INSERT
asn7712||sku7712|po_7712|15424.5|2043-04-02|4629.2|INSERT
asn7713||sku7713|po_7713|15426.5|2043-04-03|4629.8|INSERT
asn7714||sku7714|po_7714|15428.5|2043-04-04|4630.4|INSERT
asn7715||sku7715|po_7715|15430.5|2043-04-05|4631|INSERT
asn7716||sku7716|po_7716|15432.5|2043-04-06|4631.6|INSERT
asn7717||sku7717|po_7717|15434.5|2043-04-07|4632.2|INSERT
asn7718||sku7718|po_7718|15436.5|2043-04-08|4632.8|INSERT
asn7719||sku7719|po_7719|15438.5|2043-04-09|4633.4|INSERT
asn7720||sku7720|po_7720|15440.5|2043-04-10|4634|INSERT
asn7721||sku7721|po_7721|15442.5|2043-04-11|4634.6|INSERT
asn7722||sku7722|po_7722|15444.5|2043-04-12|4635.2|INSERT
asn7723||sku7723|po_7723|15446.5|2043-04-13|4635.8|INSERT
asn7724||sku7724|po_7724|15448.5|2043-04-14|4636.4|INSERT
asn7725||sku7725|po_7725|15450.5|2043-04-15|4637|INSERT
asn7726||sku7726|po_7726|15452.5|2043-04-16|4637.6|INSERT
asn7727||sku7727|po_7727|15454.5|2043-04-17|4638.2|INSERT
asn7728||sku7728|po_7728|15456.5|2043-04-18|4638.8|INSERT
asn7729||sku7729|po_7729|15458.5|2043-04-19|4639.4|INSERT
asn7730||sku7730|po_7730|15460.5|2043-04-20|4640|INSERT
asn7731||sku7731|po_7731|15462.5|2043-04-21|4640.6|INSERT
asn7732||sku7732|po_7732|15464.5|2043-04-22|4641.2|INSERT
asn7733||sku7733|po_7733|15466.5|2043-04-23|4641.8|INSERT
asn7734||sku7734|po_7734|15468.5|2043-04-24|4642.4|INSERT
asn7735||sku7735|po_7735|15470.5|2043-04-25|4643|INSERT
asn7736||sku7736|po_7736|15472.5|2043-04-26|4643.6|INSERT
asn7737||sku7737|po_7737|15474.5|2043-04-27|4644.2|INSERT
asn7738||sku7738|po_7738|15476.5|2043-04-28|4644.8|INSERT
asn7739||sku7739|po_7739|15478.5|2043-04-29|4645.4|INSERT
asn7740||sku7740|po_7740|15480.5|2043-04-30|4646|INSERT
asn7741||sku7741|po_7741|15482.5|2043-05-01|4646.6|INSERT
asn7742||sku7742|po_7742|15484.5|2043-05-02|4647.2|INSERT
asn7743||sku7743|po_7743|15486.5|2043-05-03|4647.8|INSERT
asn7744||sku7744|po_7744|15488.5|2043-05-04|4648.4|INSERT
asn7745||sku7745|po_7745|15490.5|2043-05-05|4649|INSERT
asn7746||sku7746|po_7746|15492.5|2043-05-06|4649.6|INSERT
asn7747||sku7747|po_7747|15494.5|2043-05-07|4650.2|INSERT
asn7748||sku7748|po_7748|15496.5|2043-05-08|4650.8|INSERT
asn7749||sku7749|po_7749|15498.5|2043-05-09|4651.4|INSERT
asn7750||sku7750|po_7750|15500.5|2043-05-10|4652|INSERT
asn7751||sku7751|po_7751|15502.5|2043-05-11|4652.6|INSERT
asn7752||sku7752|po_7752|15504.5|2043-05-12|4653.2|INSERT
asn7753||sku7753|po_7753|15506.5|2043-05-13|4653.8|INSERT
asn7754||sku7754|po_7754|15508.5|2043-05-14|4654.4|INSERT
asn7755||sku7755|po_7755|15510.5|2043-05-15|4655|INSERT
asn7756||sku7756|po_7756|15512.5|2043-05-16|4655.6|INSERT
asn7757||sku7757|po_7757|15514.5|2043-05-17|4656.2|INSERT
asn7758||sku7758|po_7758|15516.5|2043-05-18|4656.8|INSERT
asn7759||sku7759|po_7759|15518.5|2043-05-19|4657.4|INSERT
asn7760||sku7760|po_7760|15520.5|2043-05-20|4658|INSERT
asn7761||sku7761|po_7761|15522.5|2043-05-21|4658.6|INSERT
asn7762||sku7762|po_7762|15524.5|2043-05-22|4659.2|INSERT
asn7763||sku7763|po_7763|15526.5|2043-05-23|4659.8|INSERT
asn7764||sku7764|po_7764|15528.5|2043-05-24|4660.4|INSERT
asn7765||sku7765|po_7765|15530.5|2043-05-25|4661|INSERT
asn7766||sku7766|po_7766|15532.5|2043-05-26|4661.6|INSERT
asn7767||sku7767|po_7767|15534.5|2043-05-27|4662.2|INSERT
asn7768||sku7768|po_7768|15536.5|2043-05-28|4662.8|INSERT
asn7769||sku7769|po_7769|15538.5|2043-05-29|4663.4|INSERT
asn7770||sku7770|po_7770|15540.5|2043-05-30|4664|INSERT
asn7771||sku7771|po_7771|15542.5|2043-05-31|4664.6|INSERT
asn7772||sku7772|po_7772|15544.5|2043-06-01|4665.2|INSERT
asn7773||sku7773|po_7773|15546.5|2043-06-02|4665.8|INSERT
asn7774||sku7774|po_7774|15548.5|2043-06-03|4666.4|INSERT
asn7775||sku7775|po_7775|15550.5|2043-06-04|4667|INSERT
asn7776||sku7776|po_7776|15552.5|2043-06-05|4667.6|INSERT
asn7777||sku7777|po_7777|15554.5|2043-06-06|4668.2|INSERT
asn7778||sku7778|po_7778|15556.5|2043-06-07|4668.8|INSERT
asn7779||sku7779|po_7779|15558.5|2043-06-08|4669.4|INSERT
asn7780||sku7780|po_7780|15560.5|2043-06-09|4670|INSERT
asn7781||sku7781|po_7781|15562.5|2043-06-10|4670.6|INSERT
asn7782||sku7782|po_7782|15564.5|2043-06-11|4671.2|INSERT
asn7783||sku7783|po_7783|15566.5|2043-06-12|4671.8|INSERT
asn7784||sku7784|po_7784|15568.5|2043-06-13|4672.4|INSERT
asn7785||sku7785|po_7785|15570.5|2043-06-14|4673|INSERT
asn7786||sku7786|po_7786|15572.5|2043-06-15|4673.6|INSERT
asn7787||sku7787|po_7787|15574.5|2043-06-16|4674.2|INSERT
asn7788||sku7788|po_7788|15576.5|2043-06-17|4674.8|INSERT
